Name,Step No.,Δf,ΔP,Saturated
FgridSteps_SCR1.2_001_FL321.6_X2R4.186714_P-1_Q0_V1.015,1,2.4335093939953367e-09,-0.2282375365755911,True
FgridSteps_SCR1.2_001_FL321.6_X2R4.186714_P-1_Q0_V1.015,2,-0.20000001434662096,19.47996977505548,False
FgridSteps_SCR1.2_001_FL321.6_X2R4.186714_P1_Q0_V1.015,1,-1.942726868264799e-08,-0.29643603811018693,True
FgridSteps_SCR1.2_001_FL321.6_X2R4.186714_P1_Q0_V1.015,2,-0.5000000202033092,-0.10327361954983871,True
FgridSteps_SCR1.2_002_FL321.6_X2R4.186714_P-0.5_Q0_V1.015,1,-2.2685085809825978e-08,0.17448944792877796,False
FgridSteps_SCR1.2_002_FL321.6_X2R4.186714_P-0.5_Q0_V1.015,2,-0.09999999037571428,9.031589253305754,False
FgridSteps_SCR1.2_002_FL321.6_X2R4.186714_P0.5_Q0_V1.015,1,-1.835911689340719e-08,0.20574338495461575,False
FgridSteps_SCR1.2_002_FL321.6_X2R4.186714_P0.5_Q0_V1.015,2,-0.3999999902361182,41.22257602150404,False
FgridSteps_SCR1.2_003_FL321.6_X2R4.186714_P-0.05_Q0_V1.015,1,1.1246164888234489e-08,-0.07525171946047671,False
FgridSteps_SCR1.2_003_FL321.6_X2R4.186714_P-0.05_Q0_V1.015,2,-0.8999999814316126,95.0099812727175,False
FgridSteps_SCR1.2_003_FL321.6_X2R4.186714_P0.05_Q0_V1.015,1,3.707401674546418e-08,0.15295094402535447,False
FgridSteps_SCR1.2_003_FL321.6_X2R4.186714_P0.05_Q0_V1.015,2,-0.3000000919770187,30.54082677366432,False
FgridSteps_SCR1.2_004_FL321.6_X2R4.186714_P-1_Q0_V1.015,1,2.4335093939953367e-09,-0.2282375365755911,True
FgridSteps_SCR1.2_004_FL321.6_X2R4.186714_P-1_Q0_V1.015,2,-0.8600000080395418,90.56066193819544,False
FgridSteps_SCR1.2_004_FL321.6_X2R4.186714_P1_Q0_V1.015,1,-1.942726868264799e-08,-0.29643603811018693,True
FgridSteps_SCR1.2_004_FL321.6_X2R4.186714_P1_Q0_V1.015,2,-0.8900000202972578,0.39981239367688204,True
FgridSteps_SCR1.2_005_FL321.6_X2R4.186714_P-0.5_Q0_V1.015,1,-2.2685085809825978e-08,0.17448944792877796,False
FgridSteps_SCR1.2_005_FL321.6_X2R4.186714_P-0.5_Q0_V1.015,2,-0.8500000193302384,89.49521938267242,False
FgridSteps_SCR1.2_005_FL321.6_X2R4.186714_P0.5_Q0_V1.015,1,-1.835911689340719e-08,0.20574338495461575,False
FgridSteps_SCR1.2_005_FL321.6_X2R4.186714_P0.5_Q0_V1.015,2,-0.8800000502812679,92.37230109398234,False
FgridSteps_SCR1.2_006_FL321.6_X2R4.186714_P-0.05_Q0_V1.015,1,1.1246164888234489e-08,-0.07525171946047671,False
FgridSteps_SCR1.2_006_FL321.6_X2R4.186714_P-0.05_Q0_V1.015,2,-0.8400000147685844,88.44650260439978,False
FgridSteps_SCR1.2_006_FL321.6_X2R4.186714_P0.05_Q0_V1.015,1,3.707401674546418e-08,0.15295094402535447,False
FgridSteps_SCR1.2_006_FL321.6_X2R4.186714_P0.05_Q0_V1.015,2,-0.8700000219073232,91.75568642267646,False
FgridSteps_SCR1.2_007_FL321.6_X2R4.186714_P-1_Q-0.3_V1.015,1,3.159101424898836e-09,0.0858703775830918,True
FgridSteps_SCR1.2_007_FL321.6_X2R4.186714_P-1_Q-0.3_V1.015,2,-0.7999999958391868,84.15406620362745,False
FgridSteps_SCR1.2_007_FL321.6_X2R4.186714_P1_Q-0.3_V1.015,1,-2.2388462639355566e-08,0.04307937058081279,True
FgridSteps_SCR1.2_007_FL321.6_X2R4.186714_P1_Q-0.3_V1.015,2,-0.829999991397024,-0.02016154654734237,True
FgridSteps_SCR1.2_008_FL321.6_X2R4.186714_P-0.5_Q-0.3_V1.015,1,-1.1369841956820892e-08,0.14582183925662662,False
FgridSteps_SCR1.2_008_FL321.6_X2R4.186714_P-0.5_Q-0.3_V1.015,2,-0.7900000000163914,83.00707365200404,False
FgridSteps_SCR1.2_008_FL321.6_X2R4.186714_P0.5_Q-0.3_V1.015,1,-3.100699785818506e-08,0.10940647592110508,False
FgridSteps_SCR1.2_008_FL321.6_X2R4.186714_P0.5_Q-0.3_V1.015,2,-0.8199999851740714,86.42954924656874,False
FgridSteps_SCR1.2_009_FL321.6_X2R4.186714_P-0.05_Q-0.3_V1.015,1,4.6947050691414915e-09,0.20400723832570478,False
FgridSteps_SCR1.2_009_FL321.6_X2R4.186714_P-0.05_Q-0.3_V1.015,2,-0.7800000565942113,81.9841632321879,False
FgridSteps_SCR1.2_009_FL321.6_X2R4.186714_P0.05_Q-0.3_V1.015,1,-2.1516655124287354e-10,0.09415584459324222,False
FgridSteps_SCR1.2_009_FL321.6_X2R4.186714_P0.05_Q-0.3_V1.015,2,-0.8099999953020003,85.40289976643909,False
FgridSteps_SCR1.2_010_FL321.6_X2R4.186714_P-1_Q-0.3_V1.015,1,3.159101424898836e-09,0.0858703775830918,True
FgridSteps_SCR1.2_010_FL321.6_X2R4.186714_P-1_Q-0.3_V1.015,2,0.799999989173493,-0.11348446818772118,True
FgridSteps_SCR1.2_010_FL321.6_X2R4.186714_P1_Q-0.3_V1.015,1,-2.2388462639355566e-08,0.04307937058081279,True
FgridSteps_SCR1.2_010_FL321.6_X2R4.186714_P1_Q-0.3_V1.015,2,0.5000000060181975,-52.012453349669954,False
FgridSteps_SCR1.2_011_FL321.6_X2R4.186714_P-0.5_Q-0.3_V1.015,1,-1.1369841956820892e-08,0.14582183925662662,False
FgridSteps_SCR1.2_011_FL321.6_X2R4.186714_P-0.5_Q-0.3_V1.015,2,0.9000000070310676,-94.8299598615173,False
FgridSteps_SCR1.2_011_FL321.6_X2R4.186714_P0.5_Q-0.3_V1.015,1,-3.100699785818506e-08,0.10940647592110508,False
FgridSteps_SCR1.2_011_FL321.6_X2R4.186714_P0.5_Q-0.3_V1.015,2,0.5999999869202028,-62.73656364986853,False
FgridSteps_SCR1.2_012_FL321.6_X2R4.186714_P-0.05_Q-0.3_V1.015,1,4.6947050691414915e-09,0.20400723832570478,False
FgridSteps_SCR1.2_012_FL321.6_X2R4.186714_P-0.05_Q-0.3_V1.015,2,0.1000000158527996,-9.036904915973588,False
FgridSteps_SCR1.2_012_FL321.6_X2R4.186714_P0.05_Q-0.3_V1.015,1,-2.1516655124287354e-10,0.09415584459324222,False
FgridSteps_SCR1.2_012_FL321.6_X2R4.186714_P0.05_Q-0.3_V1.015,2,0.6999999960357925,-73.44662028386018,False
FgridSteps_SCR1.2_013_FL321.6_X2R4.186714_P-1_Q0.3_V1.015,1,-9.518537069652666e-09,-0.16550808580126386,True
FgridSteps_SCR1.2_013_FL321.6_X2R4.186714_P-1_Q0.3_V1.015,2,0.1399999622419088,0.1900744992828436,True
FgridSteps_SCR1.2_013_FL321.6_X2R4.186714_P1_Q0.3_V1.015,1,-5.3565351265660865e-08,0.0883088520702131,True
FgridSteps_SCR1.2_013_FL321.6_X2R4.186714_P1_Q0.3_V1.015,2,0.10999993941383224,-10.24447431412267,False
FgridSteps_SCR1.2_014_FL321.6_X2R4.186714_P-0.5_Q0.3_V1.015,1,2.492768658157729e-08,-0.028378834295011757,False
FgridSteps_SCR1.2_014_FL321.6_X2R4.186714_P-0.5_Q0.3_V1.015,2,0.14999997700344636,-14.299661092648307,False
FgridSteps_SCR1.2_014_FL321.6_X2R4.186714_P0.5_Q0.3_V1.015,1,-2.9079920693675376e-08,-0.010000386010176499,False
FgridSteps_SCR1.2_014_FL321.6_X2R4.186714_P0.5_Q0.3_V1.015,2,0.11999997528518236,-11.213722658953685,False
FgridSteps_SCR1.2_015_FL321.6_X2R4.186714_P-0.05_Q0.3_V1.015,1,-8.910241433568444e-09,-0.13144017782797057,False
FgridSteps_SCR1.2_015_FL321.6_X2R4.186714_P-0.05_Q0.3_V1.015,2,0.1599999934996177,-15.433662238158101,False
FgridSteps_SCR1.2_015_FL321.6_X2R4.186714_P0.05_Q0.3_V1.015,1,-4.9935096058106865e-09,-0.22343745430170614,False
FgridSteps_SCR1.2_015_FL321.6_X2R4.186714_P0.05_Q0.3_V1.015,2,0.13000004435921397,-12.334251313743755,False
FgridSteps_SCR1.2_016_FL321.6_X2R4.186714_P-1_Q0.3_V1.015,1,-9.518537069652666e-09,-0.16550808580126386,True
FgridSteps_SCR1.2_016_FL321.6_X2R4.186714_P-1_Q0.3_V1.015,2,0.2000000187633404,-0.11135067267508703,True
FgridSteps_SCR1.2_016_FL321.6_X2R4.186714_P1_Q0.3_V1.015,1,-5.3565351265660865e-08,0.0883088520702131,True
FgridSteps_SCR1.2_016_FL321.6_X2R4.186714_P1_Q0.3_V1.015,2,0.17000006203586793,-16.556798369389867,False
FgridSteps_SCR1.2_017_FL321.6_X2R4.186714_P-0.5_Q0.3_V1.015,1,2.492768658157729e-08,-0.028378834295011757,False
FgridSteps_SCR1.2_017_FL321.6_X2R4.186714_P-0.5_Q0.3_V1.015,2,0.20999994355140217,-21.11982113445447,False
FgridSteps_SCR1.2_017_FL321.6_X2R4.186714_P0.5_Q0.3_V1.015,1,-2.9079920693675376e-08,-0.010000386010176499,False
FgridSteps_SCR1.2_017_FL321.6_X2R4.186714_P0.5_Q0.3_V1.015,2,0.17999995078248787,-17.76651726934351,False
FgridSteps_SCR1.2_018_FL321.6_X2R4.186714_P-0.05_Q0.3_V1.015,1,-8.910241433568444e-09,-0.13144017782797057,False
