Name,Study Type,Fault No,Initial pos seq iq (pu),Initial neg seq iq (pu),Initial V (pu),Last iq (pu),Last V (pu),Last Saturation Point Current (pu),Saturated,Grouped By,Delta iq pos seq (pu),Delta iq neg seq (pu),ABS(Delta neq2pos seq iq),Delta V (pu),Excluded By Voltage Range,Last pos seq iq (pu),Included By Voltage Range
Test 53,Faults,1,-0.4098843583856001,,0.9694120554154793,,0.6246023062665172,1.054121924549394,True,,1.0446197736247793,,,-0.344809749148962,,0.6347354152391792,True
Test 54,Faults,1,0.10412320343643737,,1.0122465962309926,,0.6578767509136705,1.3870211223305693,True,,0.846184330371094,,,-0.3543698453173221,,0.9503075338075313,True
Test 55,Faults,1,-0.0518805205604057,,0.9822721559912538,,0.6478480121139794,1.2979497443387031,True,,0.9014181175380213,,,-0.3344241438772745,,0.8495375969776156,True
Test 56,Faults,1,-0.3058670177798842,,0.9734280908334165,,0.6337256694658064,1.1198789733944992,True,,0.98420716185239,,,-0.3397024213676101,,0.6783401440725059,True
Test 57,Faults,1,0.2185848574277349,,1.0180044940168662,,0.6613583596545491,1.4277042686514478,True,,0.7614812109297269,,,-0.35664613436231707,,0.9800660683574618,True
Test 58,Faults,1,-0.1635994432228332,,0.9942470003998356,,0.6404763822797828,1.2293437895713002,True,,0.9495438853874516,,,-0.35377061812005284,,0.7859444421646185,True
Test 59,Faults,1,-0.4109617221105282,,0.9681007584280216,,0.6237099362112458,1.060272543557748,True,,1.0502386746628016,,,-0.34439082221677575,,0.6392769525522733,True
Test 60,Faults,1,0.10417645011123078,,1.0111739634655585,,0.6568518940310065,1.3948093728537332,True,,0.8504001853886295,,,-0.354322069434552,,0.9545766354998603,True
Test 61,Faults,1,-0.05921676197170057,,1.017028777167282,,0.6562827154244364,1.469257561864048,True,,0.8594951369314041,,,-0.3607460617428455,,0.8002783749597036,True
Test 62,Faults,1,-0.3056506854704046,,0.9905959178948753,,0.646289140135633,1.418325876192212,True,,0.9188658484481091,,,-0.34430677775924234,,0.6132151629777045,True
Test 63,Faults,1,0.2142932886754278,,1.0362017070028635,,0.6765528246169134,1.4133580999551698,True,,0.7262546366311116,,,-0.35964888238595016,,0.9405479253065393,True
Test 64,Faults,1,-0.16443620609583112,,0.9949193728908362,,0.6522580197836673,1.1355672263958487,True,,0.880386929164626,,,-0.34266135310716894,,0.7159507230687949,True
Test 65,Faults,1,-0.40926930653403537,,0.9697998776251805,,0.6373905149885675,0.9460716508992619,False,,0.9665309900970612,,,-0.332409362636613,,0.5572616835630259,True
Test 66,Faults,1,0.10383470888620343,,1.0118371510603035,,0.6666153813717538,1.3207113770536758,True,,0.7941123765625245,,,-0.3452217696885497,,0.8979470854487279,True
Test 67,Faults,1,-0.051819868505877255,,0.9821715943622614,,0.6599992818050264,1.2014991697683457,True,,0.8282826451795419,,,-0.322172312557235,,0.7764627766736646,True
Test 68,Faults,1,-0.31015158648601254,,0.9721872759740645,,0.6485915876606044,0.9976856680618359,False,,0.9008920717883284,,,-0.3235956883134601,,0.5907404853023158,True
Test 69,Faults,1,0.2202503794444602,,1.0176205021222735,,0.6811275065292256,1.3537365144602485,True,,0.6988234630228274,,,-0.3364929955930479,,0.9190738424672876,True
Test 70,Faults,1,-0.16286715346550654,,0.9943339613576799,,0.6509078991679135,1.145029594385891,True,,0.8866549944116024,,,-0.34342606218976646,,0.7237878409460959,True
Test 71,Faults,1,-0.4101921802692173,,0.9685087454914186,,0.6367982242185168,0.9535910143482909,False,,0.9723256900889325,,,-0.3317105212729018,,0.5621335098197152,True
Test 72,Faults,1,0.10559795489319418,,1.011004491690849,,0.6648168555594015,1.3328836649254858,True,,0.8002582562608056,,,-0.34618763613144743,,0.9058562111539998,True
Test 73,Faults,1,-0.059825437862086,,1.0170813995636063,,0.7631886093833997,0.9901330896971665,False,,0.2242236584132119,,,-0.2538927901802066,,0.1643982205511259,True
Test 74,Faults,1,-0.3055793467644948,,0.9907616336061839,,0.7503701247172271,0.9776611768347588,False,,0.29824699623364714,,,-0.24039150888895677,,-0.007332350530847639,True
Test 75,Faults,1,0.21423687653857562,,1.036077225377003,,0.7748176504253588,1.065291696656767,True,,0.15306216047394025,,,-0.2612595749516442,,0.36729903701251587,True
Test 76,Faults,1,-0.1628542213949006,,0.9953302048371704,,0.7579661237302158,0.29817784477322334,False,,0.24981329873334454,,,-0.23736408110695462,,0.08695907733844394,True
Test 77,Faults,1,-0.4122352158057804,,0.9689474744625347,,0.745437890613421,0.07434567584402031,False,,0.32858816399297053,,,-0.22350958384911368,,-0.08364705181280985,True
Test 78,Faults,1,0.09780476745275757,,1.010588468427624,,0.7696349261327583,0.5499286811356124,False,,0.19428237633418133,,,-0.24095354229486576,,0.2920871437869389,True
Test 79,Faults,1,-0.05187205359278509,,0.9822684988166892,,0.7686142682051226,0.37012423718748866,False,,0.19144888245802874,,,-0.21365423061156663,,0.13957682886524364,True
Test 80,Faults,1,-0.30585803610298573,,0.9734344488960432,,0.7592344594471129,0.14357284161510675,False,,0.24313270043403873,,,-0.21419998944893037,,-0.06272533566894699,True
Test 81,Faults,1,0.2185927067442221,,1.0180082186982045,,0.7842055838180975,0.5890096333426231,False,,0.0970797029269187,,,-0.233802634880107,,0.3156724096711408,True
Test 82,Faults,1,-0.1636139837599324,,0.9942433672610499,,0.7579323085321165,0.3067985859658783,False,,0.257428795663336,,,-0.23631105872893343,,0.09381481190340356,True
Test 83,Faults,1,-0.41093542046643017,,0.9681021163510541,,0.7445952562379853,0.10668873782300317,False,,0.3323322107509666,,,-0.22350686011306886,,-0.0786032097154636,True
Test 84,Faults,1,0.10408081712740658,,1.0111238738664454,,0.7689067790780745,0.5599477616457975,False,,0.1927745676740547,,,-0.24221709478837095,,0.2968553848014613,True
Test 85,Faults,1,-0.059223517530972325,,1.017034386575526,,0.7659233529407711,0.9832369041985146,False,,0.20710537361027684,,,-0.25111103363475495,,0.1478818560793045,True
Test 86,Faults,1,-0.30565858625781955,,0.9905960888554709,,0.7552873931981527,0.970089171413039,False,,0.27075820896404046,,,-0.23530869565731816,,-0.034900377293779115,True
Test 87,Faults,1,0.21427523524750727,,1.0361933081703036,,0.7758071398363063,1.059675623972383,True,,0.14571763224327203,,,-0.2603861683339973,,0.3599928674907793,True
Test 88,Faults,1,-0.16439731980988967,,0.994827136436386,,0.7625092919720686,0.2658846633031354,False,,0.22643553789450716,,,-0.23231784446431736,,0.062038218084617486,True
Test 89,Faults,1,-0.4093035347010123,,0.9697928738492473,,0.7514161927549542,0.04798915117990952,False,,0.28921051083943666,,,-0.2183766810942931,,-0.12009302386157561,True
Test 90,Faults,1,0.10378453759934517,,1.0117966396353335,,0.7719576707439455,0.5286849398849948,False,,0.17199674494268033,,,-0.239838968891388,,0.2757812825420255,True
Test 91,Faults,1,-0.051837870462869994,,0.9821721511718722,,0.7772944724676517,0.30650023349991695,False,,0.14080219724301699,,,-0.20487767870422047,,0.088964326780147,True
Test 92,Faults,1,-0.31016998734269563,,0.9721874048904895,,0.7686816139828714,0.11543574128294498,False,,0.18804626809949332,,,-0.2035057909076181,,-0.1221237192432023,True
Test 93,Faults,1,0.22114126399802386,,1.0170667997718956,,0.7910442851742774,0.5380842385591851,False,,0.05484224781926822,,,-0.22602251459761824,,0.2759835118172921,True
Test 94,Faults,1,-0.16288974920280408,,0.9943295723073546,,0.7614821064761716,0.27683438607779975,False,,0.23163391501866137,,,-0.232847465831183,,0.0687441658158573,True
Test 95,Faults,1,-0.41019840825147924,,0.9685067559992563,,0.7505073551014272,0.08612713994260125,False,,0.29556576783808053,,,-0.2179994008978291,,-0.11463264041339871,True
Test 96,Faults,1,0.1067992670460941,,1.0113961385253516,,0.7711677138821845,0.5400916135827107,False,,0.17463439837247763,,,-0.24022842464316707,,0.28143366541857173,True
Test 97,Faults,1,-0.059781719742798764,,1.017084514536674,,0.35981405226089747,1.4346908667046956,True,,1.0420273760082368,,,-0.6572704622757766,,0.982245656265438,True
Test 98,Faults,1,-0.30559103066510196,,0.9907663023113197,,0.3634211894848219,1.4794351934514314,True,,1.280957597432098,,,-0.6273451128264977,,0.9753665667669961,True
Test 99,Faults,1,0.2142555604853615,,1.0360809882283426,,0.354440790783497,1.3603246367224127,True,,0.7638199212109499,,,-0.6816401974448456,,0.9780754816963114,True
Test 100,Faults,1,-0.163005301435681,,0.995326225254616,,0.35872916291397255,1.4268496398622852,True,,1.1374344796658598,,,-0.6365970623406434,,0.9744291782301788,True
Test 101,Faults,1,-0.4101731617614008,,0.9693478432034743,,0.36213547824201725,1.4772802642315022,True,,1.3899736401314928,,,-0.6072123649614571,,0.9798004783700921,True
Test 102,Faults,1,0.10018880431976111,,1.0119843755326683,,0.35298755573265406,1.3567657345745845,True,,0.880644592629117,,,-0.6589968198000142,,0.9808333969488781,True
Test 103,Faults,1,-0.05181192911526644,,0.9822875483173213,,0.3514914254396228,1.3964287661077415,True,,1.0239044301658697,,,-0.6307961228776986,,0.9720925010506033,True
Test 104,Faults,1,-0.3058220321890002,,0.9734435611881053,,0.3578995766357777,1.476589750162122,True,,1.2832550537647014,,,-0.6155439845523276,,0.9774330215757012,True
Test 105,Faults,1,0.21861558557162244,,1.0180108126420504,,0.3470077473691768,1.35028793539352,True,,0.7523134666273327,,,-0.6710030652728736,,0.9709290521989551,True
Test 106,Faults,1,-0.1635794467673888,,0.9942447339513601,,0.3576494151044904,1.4205812809681329,True,,1.1328358996970482,,,-0.6365953188468698,,0.9692564529296593,True
Test 107,Faults,1,-0.41097006040082934,,0.9681105770461159,,0.3609918000717497,1.4731074153220234,True,,1.3821604819710758,,,-0.6071187769743662,,0.9711904215702465,True
Test 108,Faults,1,0.10399418512207874,,1.0110976298467451,,0.35256429829054764,1.3583554379273224,True,,0.8811917993639954,,,-0.6585333315561974,,0.9851859844860741,True
Test 109,Faults,1,-0.0592314183183873,,1.0170233378307514,,0.36729761349985024,1.4329933242567816,True,,1.0428362159029114,,,-0.6497257243309011,,0.9836047975845242,True
Test 110,Faults,1,-0.30569616003510247,,0.9905881715124042,,0.37024285062780526,1.485055997859974,True,,1.289595062500989,,,-0.6203453208845989,,0.9838989024658866,True
Test 111,Faults,1,0.21424212657320968,,1.0361938322693758,,0.36082257052256367,1.3604800527559264,True,,0.7676409684769121,,,-0.6753712617468122,,0.9818830950501217,True
Test 112,Faults,1,-0.16329626659044863,,0.9952633884809019,,0.36545598332480855,1.4282982907313793,True,,1.1415508671154513,,,-0.6298074051560933,,0.9782546005250027,True
Test 113,Faults,1,-0.4092454240235432,,0.969801354220061,,0.3696382139790986,1.4804861014644923,True,,1.3830943190138758,,,-0.6001631402409624,,0.9738488949903327,True
Test 114,Faults,1,0.10370878526137785,,1.0117898369595804,,0.35964568832704263,1.355727755715784,True,,0.8747395518358069,,,-0.6521441486325377,,0.9784483370971847,True
Test 115,Faults,1,-0.051804034761717445,,0.9821779266352824,,0.35604352202273504,1.3955713266224428,True,,1.019968480487494,,,-0.6261344046125473,,0.9681644457257765,True
Test 116,Faults,1,-0.31014286216375303,,0.9721907490050954,,0.3626927710913561,1.4693332498827436,True,,1.2839841394567735,,,-0.6094979779137393,,0.9738412772930205,True
Test 117,Faults,1,0.22009586371925013,,1.017637469526601,,0.3504202871025541,1.3472667230819932,True,,0.7495071944381122,,,-0.6672171824240469,,0.9696030581573624,True
Test 118,Faults,1,-0.16289381540609907,,0.9943314402107478,,0.3637101417748235,1.4213809651651494,True,,1.135516981722164,,,-0.6306212984359243,,0.9726231663160648,True
Test 119,Faults,1,-0.41017944121459055,,0.9685175469607563,,0.36821263611110655,1.4736141261533726,True,,1.3789468173884385,,,-0.6003049108496498,,0.968767376173848,True
Test 120,Faults,1,0.09933349904502871,,1.0095925931790115,,0.3582506395130501,1.3541404091960054,True,,0.8798986373404634,,,-0.6513419536659615,,0.9792321363854921,True
Test 1,Faults,1,-0.059800249276801304,,1.017078389913137,,0.5789627633430713,1.0770210337014836,True,,0.6903738797080828,,,-0.43811562657006575,,0.6305736304312816,True
Test 2,Faults,1,-0.3055719349508938,,0.9907632253228199,,0.586543557074501,1.082630633252914,True,,0.885962131384959,,,-0.4042196682483189,,0.5803901964340652,True
Test 3,Faults,1,0.21424295010805422,,1.0360761768942621,,0.5649386127794795,1.0591076187036923,True,,0.46439428415962564,,,-0.4711375641147826,,0.6786372342676799,True
Test 4,Faults,1,-0.1625849255007304,,0.9954702521577183,,0.5771437724887424,1.0693180056722205,True,,0.7768489630448341,,,-0.41832647966897596,,0.6142640375441037,True
Test 5,Faults,1,-0.4100085577343449,,0.9694106084371422,,0.5838416761894122,1.0735028124112542,True,,0.9765426259959515,,,-0.38556893224773003,,0.5665340682616067,True
Test 6,Faults,1,0.10411046438181062,,1.0122186600557057,,0.5623499430155183,1.0439212327033471,True,,0.5568126897922269,,,-0.4498687170401874,,0.6609231541740375,True
Test 7,Faults,1,-0.0518788927923145,,0.9822756262499049,,0.5731606041761796,1.0648325422723293,True,,0.6893783483244666,,,-0.4091150220737253,,0.6374994555321521,True
Test 8,Faults,1,-0.3058503411992819,,0.9734237746389374,,0.5888270447397554,1.087167287268979,True,,0.8924039753518689,,,-0.3845967298991819,,0.586553634152587,True
Test 9,Faults,1,0.21859937222937023,,1.0180053383425147,,0.563555091361207,1.057201429888309,True,,0.4561951455117501,,,-0.45445024698130776,,0.6747945177411203,True
Test 10,Faults,1,-0.1635780055814108,,0.9942520416931472,,0.5765277088001137,1.0681067338683492,True,,0.7774704744978358,,,-0.41772433289303346,,0.613892468916425,True
Test 11,Faults,1,-0.4109591742996029,,0.9681013248165257,,0.5840423140873756,1.0699021448068462,True,,0.971085987057771,,,-0.38405901072915005,,0.5601268127581681,True
Test 12,Faults,1,0.10417573595210776,,1.01115628351089,,0.5625828535498821,1.04759001713713,True,,0.5592900305835724,,,-0.4485734299610079,,0.6634657665356801,True
Test 13,Faults,1,-0.05922745505694787,,1.0170321367291437,,0.5881449300422115,1.0709726646295588,True,,0.6798511889672169,,,-0.42888720668693225,,0.620623733910269,True
Test 14,Faults,1,-0.30567001280378775,,0.9905923594630343,,0.6005234632321766,1.0750596485545698,True,,0.8707566671051574,,,-0.3900688962308576,,0.5650866543013696,True
Test 15,Faults,1,0.2142533858386626,,1.0361995218308127,,0.5681942496586517,1.05404752677124,True,,0.4587804658757222,,,-0.4680052721721609,,0.6730338517143848,True
Test 16,Faults,1,-0.16336214937801322,,0.9952311028997993,,0.5879864314613289,1.0598552207068745,True,,0.769122160233508,,,-0.40724467143847043,,0.6057600108554948,True
Test 17,Faults,1,-0.4093012957156536,,0.969805564914335,,0.600976163810494,1.058826618911942,True,,0.9493814688748266,,,-0.368829401103841,,0.540080173159173,True
Test 18,Faults,1,0.10375190503112959,,1.0118038146163737,,0.5685664869118833,1.0434796646495814,True,,0.5522933493167399,,,-0.4432373277044904,,0.6560452543478695,True
Test 19,Faults,1,-0.05183303219565822,,0.9821713841984747,,0.5879242948378126,1.0635102726055332,True,,0.6797213213825498,,,-0.3942470893606621,,0.6278882891868915,True
Test 20,Faults,1,-0.31016520054641167,,0.9721854804723902,,0.6087393489508742,1.0745947236127402,True,,0.8735617039921109,,,-0.36344613152151595,,0.5633965034456992,True
Test 21,Faults,1,0.22113493307390633,,1.0170706536812055,,0.5724595182654143,1.0592399672757533,True,,0.46311113966541384,,,-0.4446111354157912,,0.6842460727393201,True
Test 22,Faults,1,-0.16295682868943964,,0.9943268284809177,,0.588538561999374,1.0564124967475255,True,,0.7645023485069851,,,-0.40578826648154365,,0.6015455198175454,True
Test 23,Faults,1,-0.4101453159894692,,0.9685185559470655,,0.5992754237967785,1.0674426661699519,True,,0.9606273004156054,,,-0.36924313215028703,,0.5504819844261363,True
Test 24,Faults,1,0.10695213570161503,,1.0113740379934768,,0.5679547929778215,1.040893317302031,True,,0.5491146334940685,,,-0.44341924501565533,,0.6560667691956835,True
Test 25,Faults,1,-0.059816771444620234,,1.0170779725146755,,0.68374999300567,1.1106221518510668,True,,0.688628603488755,,,-0.3333279795090055,,0.6288118320441347,True
Test 26,Faults,1,-0.3055762327733638,,0.9907614100966129,,0.6843894527147122,1.0822946557956805,True,,0.8337064520996615,,,-0.3063719573819007,,0.5281302193262978,True
Test 27,Faults,1,0.21426293369576668,,1.0360814459513241,,0.6702606005761537,1.104362526862744,True,,0.4759360606674353,,,-0.36582084537517046,,0.690198994363202,True
Test 28,Faults,1,-0.16466298700365106,,0.9950005879541743,,0.6800924467213605,1.0973100776134064,True,,0.7719050002828542,,,-0.31490814123281385,,0.6072420132792032,True
Test 29,Faults,1,-0.40923716293963375,,0.9696694380908506,,0.6747035258068379,1.0372436062479027,True,,0.8925262188053578,,,-0.2949659122840127,,0.48328905586572407,True
Test 30,Faults,1,0.10555430754643265,,1.0127169790673314,,0.6685705699643394,1.0882613806034087,True,,0.5651769922134978,,,-0.344146409102992,,0.6707312997599305,True
Test 31,Faults,1,-0.05187712026223891,,0.9822721181164241,,0.6793910723938146,1.0816924505789183,True,,0.6701563019409813,,,-0.30288104572260954,,0.6182791816787424,True
Test 32,Faults,1,-0.30585633756236885,,0.973438789398811,,0.6845129471462494,1.0873578607644372,True,,0.8334280973222012,,,-0.28892584225256157,,0.5275717597598324,True
Test 33,Faults,1,0.21859010746236895,,1.0180006670191148,,0.6726103389677904,1.096749521672239,True,,0.4685164620885929,,,-0.3453903280513244,,0.6871065695509618,True
Test 34,Faults,1,-0.16357575372832023,,0.9942533654020992,,0.6799813062340331,1.0952297490040677,True,,0.7630819439161031,,,-0.3142720591680661,,0.5995061901877828,True
Test 35,Faults,1,-0.4109317145596297,,0.9681031351763408,,0.6729753602173552,1.0459027268669352,True,,0.9019264315530923,,,-0.2951277749589857,,0.4909947169934626,True
Test 36,Faults,1,0.10399522097450041,,1.0111143986158337,,0.6682423496237574,1.0890023023186144,True,,0.5707268771712266,,,-0.34287204899207635,,0.674722098145727,True
Test 37,Faults,1,-0.059233116859004196,,1.0170315385722208,,0.6978244440008474,1.1033357038502907,True,,0.6751467461676839,,,-0.3192070945713734,,0.6159136293086797,True
Test 38,Faults,1,-0.3056374831774278,,0.9905895158616963,,0.6929069457407322,1.1862414044191263,True,,0.7867630615355723,,,-0.2976825701209641,,0.4811255783581445,True
